labels	text
O O O O B_music_genre O O	what are the new rock radio stations
O B_person I_person O	play miley cyrus radio
O O B_list_name O	delete my groceries list
O O O O O O O O B_time I_time	what 's the description for the alarm at eleven am
O O O O O O B_media_type I_media_type B_date I_date	get me resume of best seller audio book this month
O O O O O O O	that 's good one , olly .
O O O O O O O	which is the next event coming up
O O O O B_device_type I_device_type O O O O O B_time I_time	can you set my coffee machine to make me coffee at seven am
O O O O O O	please would you repeat that .
O O O O O O B_date	what alarms have i set for tomorrow
O O O B_device_type	turn on the wemo
O O O O O	can you speak quieter please
O O O O B_artist_name I_artist_name	save all songs from katy perry
O O O O O O O O O O O	i 'd like to hear the last utterance spoken again .
O B_game_name	play fmod
O O O O O B_list_name O	add new items in the remainder list
O B_definition_word I_definition_word I_definition_word I_definition_word	describe the statue of liberty
O O O O O B_place_name I_place_name	give me the time in phoenix az
O O O O O B_time I_time B_place_name O B_place_name O	i need you to convert nine am cst to est time
O O O O O O O O O O	i like you check what i last said please .
O O O B_device_type I_device_type	switch on the vacuum cleaner
O O O O O O O O O O O	please can you tell me that word said once again .
O O B_device_type O O O	get the roomba to clean up
O O	see you
B_artist_name I_artist_name I_artist_name B_song_name O	kenny roger 's lady play
O B_person O O B_list_name I_list_name I_list_name	add bob to my list of contacts
O O O	by remote sensor
O O B_device_type I_device_type I_device_type	initiate the robot vacuum cleaner
O O O O O	turn off the upstairs lights
O O O O O O	what is that on the list
O O B_currency_name O O B_currency_name	how many dollars is in pounds
O O O	turn on radio
O O O O B_business_name B_business_type I_business_type	order one coffee to starbucks coffee shop
O O O O O O B_business_name B_date	what is the closing price of apple today
O O O B_food_type B_business_type	call the closest mexican restaurant
O O O O B_business_type I_business_type I_business_type B_place_name I_place_name I_place_name I_place_name	where can i get something to eat by the art museum
O O O B_device_type O O O	please mark the wemo socket to off
B_email_address I_email_address I_email_address	lindafancy55@gmail dot com
O O O O O O O O	check and confirm my last command please .
O O O O	give me the news
O O O O O O	turn off all of my alarms
O O B_device_type O	turn the vacuum on
O O O O	please start my podcast
O O	confirmed .
O O O O O B_change_amount	make the speaker volume on maximum
O B_audiobook_name I_audiobook_name I_audiobook_name	play pride and prejudice
O O O O O O O O O O O	stop , i think that 's not the correct command .
O O O O O B_business_name	show me share price of facebook
O O O O O O O	i want you confirm that please .
O O O O O O O O O	this does not matter to me , olly .
O O O B_time O B_place_name O O O O O B_place_name	if it 's midnight in colorado what time is it in munich
O O O O O O B_food_type	find me the recipe for a cake
O O O O O O O O O B_food_type	when i get home can you please order a pizza
O O O O O O B_event_name O B_relation I_relation B_date	i need to set up a meeting with the ceo tomorrow
O O O O O O	please confirm last thing said .
O B_business_name I_business_name O O B_order_type I_order_type I_order_type	does peking garden take orders over the phone
O O O O O B_event_name I_event_name B_date I_date B_timeofday	can you remind me of sunday gym every saturday evening
O O O O B_player_setting O B_media_type	i would like to continue my audiobook
O O O O O O O	i would not know , olly .
O O O O B_food_type B_business_type O B_place_name	what is the best mexican restaurant in seattle
B_time I_time I_time I_time B_event_name	first week of march meetings
O O O O O O O	thank you so much , olly .
O O O O O O B_definition_word	what does it mean to be overbearing
O O O O O O O O O	can you check last thing i said please .
O B_business_name O O O O O B_food_type I_food_type	checkout domino centre near me and order cheese pizza
O O O O O	can i have my list
O O O O O O B_relation O	have i gotten any emails from mom lately
O O O O O O O O B_event_name I_event_name	i want to know more about the upcoming commonwealth games
O O O O O O O O	yeap you have got my instructions exactly .
O O O O O	please will you reset .
O O	radio please
O O O O B_event_name	open calendar schedule event meeting
O O O O	dismiss my next event
O O O O	turn the sound up
O O B_radio_name I_radio_name O O O	play a pop station on the radio
O O O O O O B_date I_date	what 's going on around here this weekend
O O	raise lights
O B_audiobook_name I_audiobook_name	play animal farm
O O O O O O B_place_name O O	what 's going on in the world these days
O O O O O O O	rephrase further on your response please .
O O O O B_place_name O B_transport_name O B_time I_time B_date I_date	book a ticket to paris on eurostar at five pm this Friday
O O O B_place_name O	tell me about city traffic
O O O O O	schedule text messages for later
O O O O O O O O	whatever is good with me , olly .
O O O O O O O O B_news_topic	please share up to the minute details on sprint
O O O O O O O O O O O	what is the time difference between eastern and pacific time zones
O B_event_name O B_event_name O O O O B_place_name I_place_name	what exhibits or shows are scheduled at the metropolitan theater
O O O B_time O B_timeofday	place alarm at five o'clock morning
O O B_media_type O	breaking news fox news
O O O	please remove list
O O O O O O B_list_name I_list_name I_list_name I_list_name I_list_name	add detergent to the list of things i need to buy
O O O O O B_place_name	how many countries are in europe
O O O O O O O O O O O	thanks but i think you do not understand this right .
O B_list_name I_list_name O	remove night night playlist
O O O O O O O O O O O	i ca n't hear you can you say it again louder
O O O O B_currency_name I_currency_name O O B_currency_name	how much is one american dollars worth in england
O O O O O O O O O O O O O O O	i want to hear the book written by the mother of the shooter at columbine
O O O B_change_amount I_change_amount	turn down volume twenty percent
O O B_date O	what is tomorrows date
O O O O O O	how many events on my list
O O O O B_date	what is the date today
O O O B_music_descriptor O	i like the background song
O O O O O O	add this email to my contacts
O O O B_personal_info O B_person O O O	please give me details of allen from my contact
O O O O O O B_house_place	please dim the lights in the bedrooms
O O O O O O O O O O	hmm , i did not ask for this response .
O O B_playlist_name I_playlist_name	play my morning playlist
O O B_media_type O O	check my facebook for notifications
O O O O O O O O O O O	are there any traffic restrictions due to the president 's visit
O O B_time_zone O O	switch to eastern time zone
O O O O O O O	could you please check the detail .
O O O O O O	please check last thing said .
O O B_list_name I_list_name O	my new work schedule list
O O B_business_type O O B_order_type	does this restaurant only do carryout
O O O O	erase spaghetti from list
O O O B_food_type O B_business_name I_business_name O	where is my pizza from domino 's at
O O B_device_type I_device_type O B_house_place I_house_place	turn on smart socket in dining room
O O B_definition_word	describe a chart
O O O B_house_place O O B_color_type	please change the house lights to blue
O O O O O O O O O B_business_name	how much would it cost to buy stock in apple
O O O O B_person O O O O O O O O O O B_date I_date	send an email to frank and ask them what the weather going to be like this week
O O O O O O O	can you please confirm what said .
O O O	make it brighter
O O	no lights
O O O O B_list_name O	add broccoli to my grocery list
O O B_time I_time I_time I_time O B_place_name O O O O B_place_name I_place_name	it is five forty five am in liverpool what time is now new york
O O O O O	wonderful response to command .
O O O O O B_place_name	what is the time in ajmer
O O O O O	is this program is scheduled
O O O O O O O O O	shit , you 've done a task wrong .
O O	louder please
U_player_setting B_audiobook_name I_audiobook_name O O O O O O O O O O	resume harry potter from the place i have stopped listening to last time
U_media_type O B_business_name O O O O O O O O O	tweet to mcdonalds saying that i found a hair in their burger
O O O O O O O B_place_name O B_place_name I_place_name	how many hours difference is there between london and new york
O O O O O O O O O O	what 's the famous monty python joke about the bird
O O O O	yes strongly agree .
O O O O B_person	hey send email to john
O O O B_business_type O O O B_place_name	recommend me some shops to shopping in angel
O O O O B_personal_info	create new contact with email
O O O O	remove my early alarms
